"V1" "V2"
"" "E323_gdp[c]_complex" "E381_ahdt[c]_complex"
"" "E323_gdp[c]_complex" "E21_mi145p[c]_complex"
"" "E323_gdp[c]_complex" "E314_mi145p[c]_complex"
"" "E323_gdp[c]_complex" "E112_mi14p[c]_complex"
"" "E323_gdp[c]_complex" "E76_pchol_pf_16_0_20_4[c]_complex"
"" "E323_gdp[c]_complex" "E360_pchol_pf_16_0_20_4[c]_complex"
"" "E323_gdp[c]_complex" "E361_pchol_pf_16_0_20_4[c]_complex"
"" "E323_gdp[c]_complex" "E76_pe_pf_20_4_20_4[c]_complex"
"" "E323_gdp[c]_complex" "E360_pe_pf_20_4_20_4[c]_complex"
"" "E323_gdp[c]_complex" "E361_pe_pf_20_4_20_4[c]_complex"
"" "E323_gdp[c]_complex" "E82_pa_pf_16_0_20_4[c]_complex"
"" "E323_gdp[c]_complex" "E370_pa_pf_16_0_20_4[c]_complex"
"" "E323_gdp[c]_complex" "E82_pa_pf_20_4_20_4[c]_complex"
"" "E323_gdp[c]_complex" "E370_pa_pf_20_4_20_4[c]_complex"
"" "E323_gdp[c]_complex" "E218_atp[c]_cu2[c]_complex"
"" "E323_gdp[c]_complex" "E171_3pg[c]_complex"
"" "E323_gdp[c]_complex" "E22_acgpail_pf_18_0_18_1[c]_complex"
"" "E323_gdp[c]_complex" "E154_acgpail_pf_18_0_18_1[c]_complex"
"" "E323_gdp[c]_complex" "E43_fmn[c]_complex"
"" "E323_gdp[c]_complex" "E236_fmn[c]_complex"
"" "E323_gdp[c]_complex" "E275_13dpg[c]_complex"
"" "E323_gdp[c]_complex" "E292_adn[c]_h[c]_complex"
"" "E62_dgdp[c]_complex" "E323_dgdp[c]_complex"
"" "E62_dgdp[c]_complex" "E82_pa_pf_16_0_18_2[c]_complex"
"" "E62_dgdp[c]_complex" "E370_pa_pf_16_0_18_2[c]_complex"
"" "E62_dgdp[c]_complex" "E82_pa_pf_18_1_18_2[c]_complex"
"" "E62_dgdp[c]_complex" "E370_pa_pf_18_1_18_2[c]_complex"
"" "E62_dgdp[c]_complex" "E82_pa_pf_18_2_18_2[c]_complex"
"" "E62_dgdp[c]_complex" "E370_pa_pf_18_2_18_2[c]_complex"
"" "Phosphatidyl glycerophsophate(plasmodium)" "E62_dgdp[c]_complex"
"" "E62_dgdp[c]_complex" "E111_mi4p__D[c]_complex"
"" "E62_dgdp[c]_complex" "E33_tag_pf_16_0_18_0_18_0[c]_complex"
"" "E62_dgdp[c]_complex" "E198_tag_pf_16_0_18_0_18_0[c]_complex"
"" "E62_dgdp[c]_complex" "E201_tag_pf_16_0_18_0_18_0[c]_complex"
"" "E62_dgdp[c]_complex" "E33_tag_pf_18_0_18_1_16_0[c]_complex"
"" "E62_dgdp[c]_complex" "E198_tag_pf_18_0_18_1_16_0[c]_complex"
"" "E62_dgdp[c]_complex" "E201_tag_pf_18_0_18_1_16_0[c]_complex"
"" "E62_dgdp[c]_complex" "E33_tag_pf_18_1_18_2_18_2[c]_complex"
"" "E62_dgdp[c]_complex" "E198_tag_pf_18_1_18_2_18_2[c]_complex"
"" "E62_dgdp[c]_complex" "E201_tag_pf_18_1_18_2_18_2[c]_complex"
"" "E62_dgdp[c]_complex" "E33_tag_pf_18_0_18_0_18_1[c]_complex"
"" "E62_dgdp[c]_complex" "E198_tag_pf_18_0_18_0_18_1[c]_complex"
"" "E62_dgdp[c]_complex" "E201_tag_pf_18_0_18_0_18_1[c]_complex"
"" "E62_dgdp[c]_complex" "E406_ahcys[c]_complex"
"" "E62_dgdp[c]_complex" "E157_amp[c]_h[c]_complex"
"" "E62_dgdp[c]_complex" "E113_atp[c]_complex"
"" "E62_dgdp[c]_complex" "E31_atp[c]_complex"
"" "E62_dgdp[c]_complex" "E39_atp[c]_ca2[c]_complex"
"" "E62_dgdp[c]_complex" "E213_atp[c]_ca2[c]_complex"
"" "E62_dgdp[c]_complex" "E292_dad_2[c]_h[c]_complex"
"" "E62_dgdp[c]_complex" "E240_dctp[c]_h[c]_complex"
"" "E62_dgdp[c]_complex" "E265_amp[c]_complex"
"" "E62_dgdp[c]_complex" "E328_gmp[c]_complex"
"" "E62_dgdp[c]_complex" "E265_atp[c]_complex"
"" "E62_dgdp[c]_complex" "E265_ctp[c]_complex"
"" "E62_dgdp[c]_complex" "E69_camp[c]_complex"
"" "E62_dgdp[c]_complex" "E337_camp[c]_complex"
"" "E62_dgdp[c]_complex" "E339_camp[c]_complex"
"" "E62_dgdp[c]_complex" "E69_35cgmp[c]_complex"
"" "E62_dgdp[c]_complex" "E337_35cgmp[c]_complex"
"" "E62_dgdp[c]_complex" "E338_35cgmp[c]_complex"
"" "E62_dgdp[c]_complex" "E340_35cgmp[c]_complex"
"" "E62_dgdp[c]_complex" "E280_6pgl[c]_complex"
"" "E62_dgdp[c]_complex" "E381_ahdt[c]_complex"
"" "E62_dgdp[c]_complex" "E21_mi145p[c]_complex"
"" "E62_dgdp[c]_complex" "E314_mi145p[c]_complex"
"" "E62_dgdp[c]_complex" "E112_mi14p[c]_complex"
"" "E62_dgdp[c]_complex" "E76_pchol_pf_16_0_20_4[c]_complex"
"" "E62_dgdp[c]_complex" "E360_pchol_pf_16_0_20_4[c]_complex"
"" "E62_dgdp[c]_complex" "E361_pchol_pf_16_0_20_4[c]_complex"
"" "E62_dgdp[c]_complex" "E76_pe_pf_20_4_20_4[c]_complex"
"" "E62_dgdp[c]_complex" "E360_pe_pf_20_4_20_4[c]_complex"
"" "E62_dgdp[c]_complex" "E361_pe_pf_20_4_20_4[c]_complex"
"" "E62_dgdp[c]_complex" "E82_pa_pf_16_0_20_4[c]_complex"
"" "E62_dgdp[c]_complex" "E370_pa_pf_16_0_20_4[c]_complex"
"" "E62_dgdp[c]_complex" "E82_pa_pf_20_4_20_4[c]_complex"
"" "E62_dgdp[c]_complex" "E370_pa_pf_20_4_20_4[c]_complex"
"" "E62_dgdp[c]_complex" "E218_atp[c]_cu2[c]_complex"
"" "E62_dgdp[c]_complex" "E171_3pg[c]_complex"
"" "E62_dgdp[c]_complex" "E22_acgpail_pf_18_0_18_1[c]_complex"
"" "E62_dgdp[c]_complex" "E154_acgpail_pf_18_0_18_1[c]_complex"
"" "E62_dgdp[c]_complex" "E43_fmn[c]_complex"
"" "E62_dgdp[c]_complex" "E236_fmn[c]_complex"
"" "E62_dgdp[c]_complex" "E275_13dpg[c]_complex"
"" "E62_dgdp[c]_complex" "E292_adn[c]_h[c]_complex"
"" "E323_dgdp[c]_complex" "E82_pa_pf_16_0_18_2[c]_complex"
"" "E323_dgdp[c]_complex" "E370_pa_pf_16_0_18_2[c]_complex"
"" "E323_dgdp[c]_complex" "E82_pa_pf_18_1_18_2[c]_complex"
"" "E323_dgdp[c]_complex" "E370_pa_pf_18_1_18_2[c]_complex"
"" "E323_dgdp[c]_complex" "E82_pa_pf_18_2_18_2[c]_complex"
"" "E323_dgdp[c]_complex" "E370_pa_pf_18_2_18_2[c]_complex"
"" "Phosphatidyl glycerophsophate(plasmodium)" "E323_dgdp[c]_complex"
"" "E323_dgdp[c]_complex" "E111_mi4p__D[c]_complex"
"" "E323_dgdp[c]_complex" "E33_tag_pf_16_0_18_0_18_0[c]_complex"
"" "E323_dgdp[c]_complex" "E198_tag_pf_16_0_18_0_18_0[c]_complex"
"" "E323_dgdp[c]_complex" "E201_tag_pf_16_0_18_0_18_0[c]_complex"
"" "E323_dgdp[c]_complex" "E33_tag_pf_18_0_18_1_16_0[c]_complex"
"" "E323_dgdp[c]_complex" "E198_tag_pf_18_0_18_1_16_0[c]_complex"
"" "E323_dgdp[c]_complex" "E201_tag_pf_18_0_18_1_16_0[c]_complex"
"" "E323_dgdp[c]_complex" "E33_tag_pf_18_1_18_2_18_2[c]_complex"
"" "E323_dgdp[c]_complex" "E198_tag_pf_18_1_18_2_18_2[c]_complex"
"" "E323_dgdp[c]_complex" "E201_tag_pf_18_1_18_2_18_2[c]_complex"
"" "E323_dgdp[c]_complex" "E33_tag_pf_18_0_18_0_18_1[c]_complex"
"" "E323_dgdp[c]_complex" "E198_tag_pf_18_0_18_0_18_1[c]_complex"
"" "E323_dgdp[c]_complex" "E201_tag_pf_18_0_18_0_18_1[c]_complex"
"" "E323_dgdp[c]_complex" "E406_ahcys[c]_complex"
"" "E323_dgdp[c]_complex" "E157_amp[c]_h[c]_complex"
"" "E323_dgdp[c]_complex" "E113_atp[c]_complex"
"" "E323_dgdp[c]_complex" "E31_atp[c]_complex"
"" "E323_dgdp[c]_complex" "E39_atp[c]_ca2[c]_complex"
"" "E323_dgdp[c]_complex" "E213_atp[c]_ca2[c]_complex"
"" "E323_dgdp[c]_complex" "E292_dad_2[c]_h[c]_complex"
"" "E323_dgdp[c]_complex" "E240_dctp[c]_h[c]_complex"
"" "E323_dgdp[c]_complex" "E265_amp[c]_complex"
"" "E323_dgdp[c]_complex" "E328_gmp[c]_complex"
"" "E323_dgdp[c]_complex" "E265_atp[c]_complex"
"" "E323_dgdp[c]_complex" "E265_ctp[c]_complex"
"" "E323_dgdp[c]_complex" "E69_camp[c]_complex"
"" "E323_dgdp[c]_complex" "E337_camp[c]_complex"
"" "E323_dgdp[c]_complex" "E339_camp[c]_complex"
"" "E323_dgdp[c]_complex" "E69_35cgmp[c]_complex"
"" "E323_dgdp[c]_complex" "E337_35cgmp[c]_complex"
"" "E323_dgdp[c]_complex" "E338_35cgmp[c]_complex"
"" "E323_dgdp[c]_complex" "E340_35cgmp[c]_complex"
"" "E323_dgdp[c]_complex" "E280_6pgl[c]_complex"
"" "E323_dgdp[c]_complex" "E381_ahdt[c]_complex"
"" "E323_dgdp[c]_complex" "E21_mi145p[c]_complex"
"" "E323_dgdp[c]_complex" "E314_mi145p[c]_complex"
"" "E323_dgdp[c]_complex" "E112_mi14p[c]_complex"
"" "E323_dgdp[c]_complex" "E76_pchol_pf_16_0_20_4[c]_complex"
"" "E323_dgdp[c]_complex" "E360_pchol_pf_16_0_20_4[c]_complex"
"" "E323_dgdp[c]_complex" "E361_pchol_pf_16_0_20_4[c]_complex"
"" "E323_dgdp[c]_complex" "E76_pe_pf_20_4_20_4[c]_complex"
"" "E323_dgdp[c]_complex" "E360_pe_pf_20_4_20_4[c]_complex"
"" "E323_dgdp[c]_complex" "E361_pe_pf_20_4_20_4[c]_complex"
"" "E323_dgdp[c]_complex" "E82_pa_pf_16_0_20_4[c]_complex"
"" "E323_dgdp[c]_complex" "E370_pa_pf_16_0_20_4[c]_complex"
"" "E323_dgdp[c]_complex" "E82_pa_pf_20_4_20_4[c]_complex"
"" "E323_dgdp[c]_complex" "E370_pa_pf_20_4_20_4[c]_complex"
"" "E323_dgdp[c]_complex" "E218_atp[c]_cu2[c]_complex"
"" "E323_dgdp[c]_complex" "E171_3pg[c]_complex"
"" "E323_dgdp[c]_complex" "E22_acgpail_pf_18_0_18_1[c]_complex"
"" "E323_dgdp[c]_complex" "E154_acgpail_pf_18_0_18_1[c]_complex"
"" "E323_dgdp[c]_complex" "E43_fmn[c]_complex"
"" "E323_dgdp[c]_complex" "E236_fmn[c]_complex"
"" "E323_dgdp[c]_complex" "E275_13dpg[c]_complex"
"" "E323_dgdp[c]_complex" "E292_adn[c]_h[c]_complex"
"" "E73_pail_pf_18_0_18_1[c]_complex" "E352_pail_pf_18_0_18_1[c]_complex"
"" "E73_pail_pf_18_0_18_1[c]_complex" "E353_pail_pf_18_0_18_1[c]_complex"
"" "E73_pail_pf_18_0_18_1[c]_complex" "E354_pail_pf_18_0_18_1[c]_complex"
"" "E352_pail_pf_18_0_18_1[c]_complex" "E353_pail_pf_18_0_18_1[c]_complex"
"" "E352_pail_pf_18_0_18_1[c]_complex" "E354_pail_pf_18_0_18_1[c]_complex"
"" "E353_pail_pf_18_0_18_1[c]_complex" "E354_pail_pf_18_0_18_1[c]_complex"
"" "E74_atp[c]_complex" "E357_atp[c]_complex"
"" "E75_atp[c]_complex" "E355_atp[c]_complex"
"" "E79_atp[c]_complex" "E365_atp[c]_complex"
"" "E7_h2o2[c]_complex" "E413_h2o2[c]_complex"
"" "E7_h2o2[c]_complex" "E417_gthox[c]_complex"
"" "E7_h2o2[c]_complex" "E85_adp[c]_complex"
"" "E7_h2o2[c]_complex" "E85_gdp[c]_complex"
"" "E7_h2o2[c]_complex" "E85_cdp[c]_complex"
"" "E413_h2o2[c]_complex" "E417_gthox[c]_complex"
"" "E413_h2o2[c]_complex" "E85_adp[c]_complex"
"" "E413_h2o2[c]_complex" "E85_gdp[c]_complex"
"" "E413_h2o2[c]_complex" "E85_cdp[c]_complex"
"" "E417_gthox[c]_complex" "E85_adp[c]_complex"
"" "E417_gthox[c]_complex" "E85_gdp[c]_complex"
"" "E417_gthox[c]_complex" "E85_cdp[c]_complex"
"" "E78_plrxox[c]_complex" "E83_gdp[c]_complex"
"" "E78_plrxox[c]_complex" "E83_cdp[c]_complex"
"" "E195_4ampm[c]_complex" "E35_dag_pf_16_0_16_0[c]_complex"
"" "E195_4ampm[c]_complex" "E207_dag_pf_16_0_16_0[c]_complex"
"" "E195_4ampm[c]_complex" "E35_dag_pf_16_0_18_0[c]_complex"
"" "E195_4ampm[c]_complex" "E207_dag_pf_16_0_18_0[c]_complex"
"" "E195_4ampm[c]_complex" "E35_dag_pf_16_0_18_1[c]_complex"
"" "E195_4ampm[c]_complex" "E207_dag_pf_16_0_18_1[c]_complex"
"" "E195_4ampm[c]_complex" "E35_dag_pf_16_0_18_2[c]_complex"
"" "E195_4ampm[c]_complex" "E207_dag_pf_16_0_18_2[c]_complex"
"" "E195_4ampm[c]_complex" "E35_dag_pf_18_0_18_0[c]_complex"
"" "E195_4ampm[c]_complex" "E207_dag_pf_18_0_18_0[c]_complex"
"" "E195_4ampm[c]_complex" "E35_dag_pf_18_0_18_1[c]_complex"
"" "E195_4ampm[c]_complex" "E207_dag_pf_18_0_18_1[c]_complex"
"" "E195_4ampm[c]_complex" "E35_dag_pf_18_1_18_1[c]_complex"
"" "E195_4ampm[c]_complex" "E207_dag_pf_18_1_18_1[c]_complex"
"" "E195_4ampm[c]_complex" "E35_dag_pf_16_0_20_4[c]_complex"
"" "E195_4ampm[c]_complex" "E207_dag_pf_16_0_20_4[c]_complex"
"" "E195_4ampm[c]_complex" "E193_fru[c]_complex"
"" "E195_4ampm[c]_complex" "E195_4ahmmp[c]_complex"
"" "E195_4ampm[c]_complex" "E251_2ahhmp[c]_complex"
"" "E195_4ampm[c]_complex" "E251_6hmhpt[c]_complex"
"" "E195_4ampm[c]_complex" "E20_mi1456p[c]_complex"
"" "E195_4ampm[c]_complex" "E155_mi1456p[c]_complex"
"" "E195_4ampm[c]_complex" "E158_mi1456p[c]_complex"
"" "E195_4ampm[c]_complex" "E24_pail34p_pf_16_0_18_1[c]_complex"
"" "E195_4ampm[c]_complex" "E356_pail34p_pf_16_0_18_1[c]_complex"
"" "E195_4ampm[c]_complex" "E24_pail34p_pf_18_0_18_1[c]_complex"
"" "E195_4ampm[c]_complex" "E356_pail34p_pf_18_0_18_1[c]_complex"
"" "E195_4ampm[c]_complex" "E72_pail3p_pf_16_0_18_1[c]_complex"
"" "E195_4ampm[c]_complex" "E350_pail3p_pf_16_0_18_1[c]_complex"
"" "E195_4ampm[c]_complex" "E351_pail3p_pf_16_0_18_1[c]_complex"
"" "E195_4ampm[c]_complex" "E72_pail3p_pf_18_0_18_1[c]_complex"
"" "E195_4ampm[c]_complex" "E350_pail3p_pf_18_0_18_1[c]_complex"
"" "E195_4ampm[c]_complex" "E351_pail3p_pf_18_0_18_1[c]_complex"
"" "E195_4ampm[c]_complex" "E54_coa[c]_lgn[c]_complex"
"" "E195_4ampm[c]_complex" "E264_coa[c]_lgn[c]_complex"
"" "E195_4ampm[c]_complex" "E266_coa[c]_lgn[c]_complex"
"" "E195_4ampm[c]_complex" "E267_coa[c]_lgn[c]_complex"
"" "E195_4ampm[c]_complex" "E268_coa[c]_lgn[c]_complex"
"" "E195_4ampm[c]_complex" "E109_acgam[c]_complex"
"" "(x(59)" "E195_4ampm[c]_complex"
"" "x(63))" "E195_4ampm[c]_complex"
"" "E80_h2o[c]_complex" "E367_h2o[c]_complex"
"" "E80_h2o[c]_complex" "E368_h2o[c]_complex"
"" "E80_h2o[c]_complex" "E81_h2o[c]_complex"
"" "E80_h2o[c]_complex" "E369_h2o[c]_complex"
"" "E367_h2o[c]_complex" "E368_h2o[c]_complex"
"" "E367_h2o[c]_complex" "E81_h2o[c]_complex"
"" "E367_h2o[c]_complex" "E369_h2o[c]_complex"
"" "E368_h2o[c]_complex" "E81_h2o[c]_complex"
"" "E368_h2o[c]_complex" "E369_h2o[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E370_pa_pf_16_0_18_2[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E82_pa_pf_18_1_18_2[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E370_pa_pf_18_1_18_2[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E82_pa_pf_18_2_18_2[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E370_pa_pf_18_2_18_2[c]_complex"
"" "Phosphatidyl glycerophsophate(plasmodium)" "E82_pa_pf_16_0_18_2[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E111_mi4p__D[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E33_tag_pf_16_0_18_0_18_0[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E198_tag_pf_16_0_18_0_18_0[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E201_tag_pf_16_0_18_0_18_0[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E33_tag_pf_18_0_18_1_16_0[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E198_tag_pf_18_0_18_1_16_0[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E201_tag_pf_18_0_18_1_16_0[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E33_tag_pf_18_1_18_2_18_2[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E198_tag_pf_18_1_18_2_18_2[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E201_tag_pf_18_1_18_2_18_2[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E33_tag_pf_18_0_18_0_18_1[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E198_tag_pf_18_0_18_0_18_1[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E201_tag_pf_18_0_18_0_18_1[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E406_ahcys[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E157_amp[c]_h[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E113_atp[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E31_atp[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E39_atp[c]_ca2[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E213_atp[c]_ca2[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E292_dad_2[c]_h[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E240_dctp[c]_h[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E265_amp[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E328_gmp[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E265_atp[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E265_ctp[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E69_camp[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E337_camp[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E339_camp[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E69_35cgmp[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E337_35cgmp[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E338_35cgmp[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E340_35cgmp[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E280_6pgl[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E381_ahdt[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E21_mi145p[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E314_mi145p[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E112_mi14p[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E76_pchol_pf_16_0_20_4[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E360_pchol_pf_16_0_20_4[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E361_pchol_pf_16_0_20_4[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E76_pe_pf_20_4_20_4[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E360_pe_pf_20_4_20_4[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E361_pe_pf_20_4_20_4[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E82_pa_pf_16_0_20_4[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E370_pa_pf_16_0_20_4[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E82_pa_pf_20_4_20_4[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E370_pa_pf_20_4_20_4[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E218_atp[c]_cu2[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E171_3pg[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E22_acgpail_pf_18_0_18_1[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E154_acgpail_pf_18_0_18_1[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E43_fmn[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E236_fmn[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E275_13dpg[c]_complex"
"" "E82_pa_pf_16_0_18_2[c]_complex" "E292_adn[c]_h[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E82_pa_pf_18_1_18_2[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E370_pa_pf_18_1_18_2[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E82_pa_pf_18_2_18_2[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E370_pa_pf_18_2_18_2[c]_complex"
"" "Phosphatidyl glycerophsophate(plasmodium)" "E370_pa_pf_16_0_18_2[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E111_mi4p__D[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E33_tag_pf_16_0_18_0_18_0[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E198_tag_pf_16_0_18_0_18_0[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E201_tag_pf_16_0_18_0_18_0[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E33_tag_pf_18_0_18_1_16_0[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E198_tag_pf_18_0_18_1_16_0[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E201_tag_pf_18_0_18_1_16_0[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E33_tag_pf_18_1_18_2_18_2[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E198_tag_pf_18_1_18_2_18_2[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E201_tag_pf_18_1_18_2_18_2[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E33_tag_pf_18_0_18_0_18_1[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E198_tag_pf_18_0_18_0_18_1[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E201_tag_pf_18_0_18_0_18_1[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E406_ahcys[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E157_amp[c]_h[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E113_atp[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E31_atp[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E39_atp[c]_ca2[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E213_atp[c]_ca2[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E292_dad_2[c]_h[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E240_dctp[c]_h[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E265_amp[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E328_gmp[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E265_atp[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E265_ctp[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E69_camp[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E337_camp[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E339_camp[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E69_35cgmp[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E337_35cgmp[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E338_35cgmp[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E340_35cgmp[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E280_6pgl[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E381_ahdt[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E21_mi145p[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E314_mi145p[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E112_mi14p[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E76_pchol_pf_16_0_20_4[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E360_pchol_pf_16_0_20_4[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E361_pchol_pf_16_0_20_4[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E76_pe_pf_20_4_20_4[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E360_pe_pf_20_4_20_4[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E361_pe_pf_20_4_20_4[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E82_pa_pf_16_0_20_4[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E370_pa_pf_16_0_20_4[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E82_pa_pf_20_4_20_4[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E370_pa_pf_20_4_20_4[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E218_atp[c]_cu2[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E171_3pg[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E22_acgpail_pf_18_0_18_1[c]_complex"
"" "E370_pa_pf_16_0_18_2[c]_complex" "E154_acgpail_pf_18_0_18_1[c]_complex"
