"V1" "V2"
"" "E3_for[c]_complex" "E174_g3p[c]_pi[c]_complex"
"" "E3_for[c]_complex" "E38_glu__L[c]_h2o[c]_complex"
"" "E3_for[c]_complex" "E234_glu__L[c]_h2o[c]_complex"
"" "E3_for[c]_complex" "E298_3hmp[c]_complex"
"" "E3_for[c]_complex" "E347_h2o[c]_imp[c]_complex"
"" "E3_for[c]_complex" "E358_3c2hmp[c]_complex"
"" "E3_for[c]_complex" "E377_coa[c]_mmalsa__S[c]_complex"
"" "E3_for[c]_complex" "E377_2mop[c]_coa[c]_complex"
"" "E3_for[c]_complex" "E402_atp[c]_complex"
"" "E3_for[c]_complex" "E402_gtp[c]_complex"
"" "E3_for[c]_complex" "E402_datp[c]_complex"
"" "E3_for[c]_complex" "E402_dctp[c]_complex"
"" "E3_for[c]_complex" "E402_dttp[c]_complex"
"" "E3_for[c]_complex" "E319_1pyr5c[c]_h2o[c]_complex"
"" "E3_for[c]_complex" "E103_3mob[c]_coa[c]_complex"
"" "E3_for[c]_complex" "E103_3mop[c]_coa[c]_complex"
"" "E3_for[c]_complex" "E117_h2o[c]_hxan[c]_complex"
"" "E3_for[c]_complex" "E478_h2o[c]_hxan[c]_complex"
"" "E3_for[c]_complex" "E480_h2o[c]_hxan[c]_complex"
"" "E3_for[c]_complex" "E482_h2o[c]_hxan[c]_complex"
"" "E3_for[c]_complex" "E487_h2o[c]_hxan[c]_complex"
"" "E3_for[c]_complex" "E46_acald[c]_h2o[c]_complex"
"" "E3_for[c]_complex" "E253_acald[c]_h2o[c]_complex"
"" "E3_for[c]_complex" "E257_acald[c]_h2o[c]_complex"
"" "E3_for[c]_complex" "E51_glx[c]_h2o[c]_complex"
"" "E3_for[c]_complex" "E245_glx[c]_h2o[c]_complex"
"" "E3_for[c]_complex" "E253_glx[c]_h2o[c]_complex"
"" "E3_for[c]_complex" "E48_glyald[c]_h2o[c]_complex"
"" "E3_for[c]_complex" "E245_glyald[c]_h2o[c]_complex"
"" "E3_for[c]_complex" "E256_glyald[c]_h2o[c]_complex"
"" "E3_for[c]_complex" "E288_3hmp[c]_complex"
"" "E59_for[c]_complex" "E60_for[c]_complex"
"" "E59_for[c]_complex" "E1_actn__R[c]_coa[c]_complex"
"" "E59_for[c]_complex" "E16_actn__R[c]_coa[c]_complex"
"" "E59_for[c]_complex" "E34_akg[c]_coa[c]_complex"
"" "E59_for[c]_complex" "E211_ala__L[c]_h2o[c]_complex"
"" "E59_for[c]_complex" "E218_dhna[c]_hepdp[c]_complex"
"" "E59_for[c]_complex" "E48_gcald[c]_h2o[c]_complex"
"" "E59_for[c]_complex" "E244_gcald[c]_h2o[c]_complex"
"" "E59_for[c]_complex" "E257_gcald[c]_h2o[c]_complex"
"" "E59_for[c]_complex" "E174_g3p[c]_pi[c]_complex"
"" "E59_for[c]_complex" "E38_glu__L[c]_h2o[c]_complex"
"" "E59_for[c]_complex" "E234_glu__L[c]_h2o[c]_complex"
"" "E59_for[c]_complex" "E298_3hmp[c]_complex"
"" "E59_for[c]_complex" "E347_h2o[c]_imp[c]_complex"
"" "E59_for[c]_complex" "E358_3c2hmp[c]_complex"
"" "E59_for[c]_complex" "E377_coa[c]_mmalsa__S[c]_complex"
"" "E59_for[c]_complex" "E377_2mop[c]_coa[c]_complex"
"" "E59_for[c]_complex" "E402_atp[c]_complex"
"" "E59_for[c]_complex" "E402_gtp[c]_complex"
"" "E59_for[c]_complex" "E402_datp[c]_complex"
"" "E59_for[c]_complex" "E402_dctp[c]_complex"
"" "E59_for[c]_complex" "E402_dttp[c]_complex"
"" "E59_for[c]_complex" "E319_1pyr5c[c]_h2o[c]_complex"
"" "E59_for[c]_complex" "E103_3mob[c]_coa[c]_complex"
"" "E59_for[c]_complex" "E103_3mop[c]_coa[c]_complex"
"" "E59_for[c]_complex" "E117_h2o[c]_hxan[c]_complex"
"" "E59_for[c]_complex" "E478_h2o[c]_hxan[c]_complex"
"" "E59_for[c]_complex" "E480_h2o[c]_hxan[c]_complex"
"" "E59_for[c]_complex" "E482_h2o[c]_hxan[c]_complex"
"" "E59_for[c]_complex" "E487_h2o[c]_hxan[c]_complex"
"" "E59_for[c]_complex" "E46_acald[c]_h2o[c]_complex"
"" "E59_for[c]_complex" "E253_acald[c]_h2o[c]_complex"
"" "E59_for[c]_complex" "E257_acald[c]_h2o[c]_complex"
"" "E59_for[c]_complex" "E51_glx[c]_h2o[c]_complex"
"" "E59_for[c]_complex" "E245_glx[c]_h2o[c]_complex"
