"V1" "V2"
"" "E397_13dpg[c]_complex" "E333_atp[c]_gthox[c]_complex"
"" "E397_13dpg[c]_complex" "E333_atp[c]_gthrd[c]_complex"
"" "E397_13dpg[c]_complex" "E376_gtp[c]_complex"
"" "E397_13dpg[c]_complex" "E192_atp[c]_met__L[c]_complex"
"" "E397_13dpg[c]_complex" "E30_mi3p__D[c]_complex"
"" "E397_13dpg[c]_complex" "E194_mi3p__D[c]_complex"
"" "E397_13dpg[c]_complex" "E399_5mta[c]_h[c]_complex"
"" "E397_13dpg[c]_complex" "E155_adp[c]_complex"
"" "E397_13dpg[c]_complex" "E33_gdp[c]_complex"
"" "E397_13dpg[c]_complex" "E209_gdp[c]_complex"
"" "E397_13dpg[c]_complex" "E33_dgdp[c]_complex"
"" "E397_13dpg[c]_complex" "E209_dgdp[c]_complex"
"" "E397_13dpg[c]_complex" "E155_amp[c]_complex"
"" "E397_13dpg[c]_complex" "E155_atp[c]_complex"
"" "E397_13dpg[c]_complex" "E155_ctp[c]_complex"
"" "E397_13dpg[c]_complex" "E288_pa_pf_16_0_18_2[c]_complex"
"" "E397_13dpg[c]_complex" "E288_pa_pf_18_1_18_2[c]_complex"
"" "E397_13dpg[c]_complex" "E288_pa_pf_18_2_18_2[c]_complex"
"" "E397_13dpg[c]_complex" "E311_ahdt[c]_complex"
"" "E397_13dpg[c]_complex" "E195_mi145p[c]_complex"
"" "E397_13dpg[c]_complex" "E57_pchol_pf_16_0_20_4[c]_complex"
"" "E397_13dpg[c]_complex" "E270_pchol_pf_16_0_20_4[c]_complex"
"" "E397_13dpg[c]_complex" "E272_pchol_pf_16_0_20_4[c]_complex"
"" "E397_13dpg[c]_complex" "E57_pe_pf_20_4_20_4[c]_complex"
"" "E397_13dpg[c]_complex" "E270_pe_pf_20_4_20_4[c]_complex"
"" "E397_13dpg[c]_complex" "E272_pe_pf_20_4_20_4[c]_complex"
"" "E397_13dpg[c]_complex" "E288_pa_pf_16_0_20_4[c]_complex"
"" "E397_13dpg[c]_complex" "E288_pa_pf_20_4_20_4[c]_complex"
"" "E397_13dpg[c]_complex" "E219_atp[c]_cu2[c]_complex"
"" "E397_13dpg[c]_complex" "E108_atp[c]_complex"
"" "E397_13dpg[c]_complex" "E41_atp[c]_complex"
"" "E397_13dpg[c]_complex" "E49_atp[c]_ca2[c]_complex"
"" "E397_13dpg[c]_complex" "E241_atp[c]_ca2[c]_complex"
"" "E397_13dpg[c]_complex" "E17_f6p[c]_complex"
"" "E397_13dpg[c]_complex" "E258_f6p[c]_complex"
"" "E397_13dpg[c]_complex" "E257_fdp[c]_complex"
"" "E397_13dpg[c]_complex" "E155_g6p[c]_complex"
"" "x(272)" "E397_13dpg[c]_complex"
"" "E397_13dpg[c]_complex" "E42_camp[c]_complex"
"" "E397_13dpg[c]_complex" "E229_camp[c]_complex"
"" "E397_13dpg[c]_complex" "E230_camp[c]_complex"
"" "E397_13dpg[c]_complex" "E233_camp[c]_complex"
"" "E397_13dpg[c]_complex" "E42_35cgmp[c]_complex"
"" "E397_13dpg[c]_complex" "E229_35cgmp[c]_complex"
"" "E397_13dpg[c]_complex" "E230_35cgmp[c]_complex"
"" "E397_13dpg[c]_complex" "E232_35cgmp[c]_complex"
"" "E397_13dpg[c]_complex" "E234_35cgmp[c]_complex"
"" "E397_13dpg[c]_complex" "E363_6pgl[c]_complex"
"" "E397_13dpg[c]_complex" "E90_methf[c]_complex"
"" "E397_13dpg[c]_complex" "E133_methf[c]_complex"
"" "E397_13dpg[c]_complex" "E411_methf[c]_complex"
"" "E397_13dpg[c]_complex" "E21_mi145p[c]_complex"
"" "E397_13dpg[c]_complex" "E107_mi14p[c]_complex"
"" "Phosphatidyl glycerophsophate(plasmodium)" "E397_13dpg[c]_complex"
"" "E397_13dpg[c]_complex" "E208_tag_pf_16_0_18_0_18_0[c]_complex"
"" "E397_13dpg[c]_complex" "E106_mi4p__D[c]_complex"
"" "E397_13dpg[c]_complex" "E32_tag_pf_16_0_18_0_18_0[c]_complex"
"" "E397_13dpg[c]_complex" "E211_tag_pf_16_0_18_0_18_0[c]_complex"
