"V1" "V2"
"" "E414_dcaACP[c]_malACP[c]_complex" "E354_but2eACP[c]_nadh[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E414_ddcaACP[c]_malACP[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E105_3ocddec5eACP[c]_nadph[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E353_3ocddec5eACP[c]_nadph[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E105_3ocmrs7eACP[c]_nadph[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E353_3ocmrs7eACP[c]_nadph[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E86_3ocpalm9eACP[c]_nadph[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E389_3ocpalm9eACP[c]_nadph[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E86_3ocvac11eACP[c]_nadph[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E389_3ocvac11eACP[c]_nadph[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E414_cddec5eACP[c]_malACP[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E414_malACP[c]_myrsACP[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E304_adocbip[c]_gtp[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E417_alac__S[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E138_asp__L[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E191_atp[c]_co1dam[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E178_asp__L[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E281_26dap__M[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E241_copre6[c]_nadph[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E129_ctp[c]_glyc3p[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E286_ctp[c]_pa140[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E351_dxyl5p[c]_nadph[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E286_ctp[c]_pa160[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E286_ctp[c]_pa161[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E286_ctp[c]_pa181[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E374_atp[c]_fmn[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E75_23dhdp[c]_nadph[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E306_23dhdp[c]_nadph[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E249_glu5p[c]_nadph[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E147_glutrna[c]_nadph[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E18_akg[c]_gln__L[c]_nadph[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E422_accoa[c]_malACP[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E245_2cpr5p[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E345_2dhp[c]_nadph[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E122_3c4mop[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E19_orn[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E149_orn[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E316_2me4p[c]_ctp[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E187_nac[c]_prpp[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E209_atp[c]_nicrnt[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E329_ps160[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E329_ps161[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E329_ps140[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E233_orot5p[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E343_atp[c]_pan4p[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E108_2mahmp[c]_4mpetz[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E414_acACP[c]_malACP[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E295_4ppcys[c]_complex"
"" "E414_cdec3eACP[c]_malACP[c]_complex" "E354_but2eACP[c]_nadh[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E105_3ocddec5eACP[c]_nadph[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E353_3ocddec5eACP[c]_nadph[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E105_3ocmrs7eACP[c]_nadph[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E353_3ocmrs7eACP[c]_nadph[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E86_3ocpalm9eACP[c]_nadph[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E389_3ocpalm9eACP[c]_nadph[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E86_3ocvac11eACP[c]_nadph[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E389_3ocvac11eACP[c]_nadph[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E414_cddec5eACP[c]_malACP[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E414_malACP[c]_myrsACP[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E304_adocbip[c]_gtp[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E417_alac__S[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E138_asp__L[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E191_atp[c]_co1dam[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E178_asp__L[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E281_26dap__M[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E241_copre6[c]_nadph[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E129_ctp[c]_glyc3p[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E286_ctp[c]_pa140[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E351_dxyl5p[c]_nadph[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E286_ctp[c]_pa160[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E286_ctp[c]_pa161[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E286_ctp[c]_pa181[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E374_atp[c]_fmn[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E75_23dhdp[c]_nadph[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E306_23dhdp[c]_nadph[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E249_glu5p[c]_nadph[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E147_glutrna[c]_nadph[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E18_akg[c]_gln__L[c]_nadph[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E422_accoa[c]_malACP[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E245_2cpr5p[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E345_2dhp[c]_nadph[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E122_3c4mop[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E19_orn[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E149_orn[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E316_2me4p[c]_ctp[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E187_nac[c]_prpp[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E209_atp[c]_nicrnt[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E329_ps160[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E329_ps161[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E329_ps140[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E233_orot5p[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E343_atp[c]_pan4p[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E108_2mahmp[c]_4mpetz[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E414_acACP[c]_malACP[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E295_4ppcys[c]_complex"
"" "E414_ddcaACP[c]_malACP[c]_complex" "E354_but2eACP[c]_nadh[c]_complex"
"" "3.6.3.8" "E137_atp[c]_h2o[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E353_3ocddec5eACP[c]_nadph[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E105_3ocmrs7eACP[c]_nadph[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E353_3ocmrs7eACP[c]_nadph[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E86_3ocpalm9eACP[c]_nadph[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E389_3ocpalm9eACP[c]_nadph[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E86_3ocvac11eACP[c]_nadph[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E389_3ocvac11eACP[c]_nadph[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E414_cddec5eACP[c]_malACP[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E414_malACP[c]_myrsACP[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E304_adocbip[c]_gtp[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E417_alac__S[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E138_asp__L[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E191_atp[c]_co1dam[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E178_asp__L[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E281_26dap__M[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E241_copre6[c]_nadph[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E129_ctp[c]_glyc3p[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E286_ctp[c]_pa140[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E351_dxyl5p[c]_nadph[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E286_ctp[c]_pa160[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E286_ctp[c]_pa161[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E286_ctp[c]_pa181[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E374_atp[c]_fmn[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E75_23dhdp[c]_nadph[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E306_23dhdp[c]_nadph[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E249_glu5p[c]_nadph[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E147_glutrna[c]_nadph[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E18_akg[c]_gln__L[c]_nadph[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E422_accoa[c]_malACP[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E245_2cpr5p[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E345_2dhp[c]_nadph[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E122_3c4mop[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E19_orn[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E149_orn[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E316_2me4p[c]_ctp[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E187_nac[c]_prpp[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E209_atp[c]_nicrnt[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E329_ps160[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E329_ps161[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E329_ps140[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E233_orot5p[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E343_atp[c]_pan4p[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E108_2mahmp[c]_4mpetz[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E414_acACP[c]_malACP[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E295_4ppcys[c]_complex"
"" "E105_3ocddec5eACP[c]_nadph[c]_complex" "E354_but2eACP[c]_nadh[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E105_3ocmrs7eACP[c]_nadph[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E353_3ocmrs7eACP[c]_nadph[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E86_3ocpalm9eACP[c]_nadph[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E389_3ocpalm9eACP[c]_nadph[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E86_3ocvac11eACP[c]_nadph[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E389_3ocvac11eACP[c]_nadph[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E414_cddec5eACP[c]_malACP[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E414_malACP[c]_myrsACP[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E304_adocbip[c]_gtp[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E417_alac__S[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E138_asp__L[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E191_atp[c]_co1dam[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E178_asp__L[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E281_26dap__M[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E241_copre6[c]_nadph[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E129_ctp[c]_glyc3p[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E286_ctp[c]_pa140[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E351_dxyl5p[c]_nadph[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E286_ctp[c]_pa160[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E286_ctp[c]_pa161[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E286_ctp[c]_pa181[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E374_atp[c]_fmn[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E75_23dhdp[c]_nadph[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E306_23dhdp[c]_nadph[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E249_glu5p[c]_nadph[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E147_glutrna[c]_nadph[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E18_akg[c]_gln__L[c]_nadph[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E422_accoa[c]_malACP[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E245_2cpr5p[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E345_2dhp[c]_nadph[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E122_3c4mop[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E19_orn[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E149_orn[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E316_2me4p[c]_ctp[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E187_nac[c]_prpp[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E209_atp[c]_nicrnt[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E329_ps160[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E329_ps161[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E329_ps140[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E233_orot5p[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E343_atp[c]_pan4p[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E108_2mahmp[c]_4mpetz[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E414_acACP[c]_malACP[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E295_4ppcys[c]_complex"
"" "E353_3ocddec5eACP[c]_nadph[c]_complex" "E354_but2eACP[c]_nadh[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E353_3ocmrs7eACP[c]_nadph[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E86_3ocpalm9eACP[c]_nadph[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E389_3ocpalm9eACP[c]_nadph[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E86_3ocvac11eACP[c]_nadph[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E389_3ocvac11eACP[c]_nadph[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E414_cddec5eACP[c]_malACP[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E414_malACP[c]_myrsACP[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E304_adocbip[c]_gtp[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E417_alac__S[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E138_asp__L[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E191_atp[c]_co1dam[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E178_asp__L[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E281_26dap__M[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E241_copre6[c]_nadph[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E129_ctp[c]_glyc3p[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E286_ctp[c]_pa140[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E351_dxyl5p[c]_nadph[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E286_ctp[c]_pa160[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E286_ctp[c]_pa161[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E286_ctp[c]_pa181[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E374_atp[c]_fmn[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E75_23dhdp[c]_nadph[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E306_23dhdp[c]_nadph[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E249_glu5p[c]_nadph[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E147_glutrna[c]_nadph[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E18_akg[c]_gln__L[c]_nadph[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E422_accoa[c]_malACP[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E245_2cpr5p[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E345_2dhp[c]_nadph[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E122_3c4mop[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E19_orn[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E149_orn[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E316_2me4p[c]_ctp[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E187_nac[c]_prpp[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E209_atp[c]_nicrnt[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E329_ps160[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E329_ps161[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E329_ps140[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E233_orot5p[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E343_atp[c]_pan4p[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E108_2mahmp[c]_4mpetz[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E414_acACP[c]_malACP[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E295_4ppcys[c]_complex"
"" "E105_3ocmrs7eACP[c]_nadph[c]_complex" "E354_but2eACP[c]_nadh[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E86_3ocpalm9eACP[c]_nadph[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E389_3ocpalm9eACP[c]_nadph[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E86_3ocvac11eACP[c]_nadph[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E389_3ocvac11eACP[c]_nadph[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E414_cddec5eACP[c]_malACP[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E414_malACP[c]_myrsACP[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E304_adocbip[c]_gtp[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E417_alac__S[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E138_asp__L[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E191_atp[c]_co1dam[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E178_asp__L[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E281_26dap__M[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E241_copre6[c]_nadph[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E129_ctp[c]_glyc3p[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E286_ctp[c]_pa140[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E351_dxyl5p[c]_nadph[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E286_ctp[c]_pa160[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E286_ctp[c]_pa161[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E286_ctp[c]_pa181[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E374_atp[c]_fmn[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E75_23dhdp[c]_nadph[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E306_23dhdp[c]_nadph[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E249_glu5p[c]_nadph[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E147_glutrna[c]_nadph[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E18_akg[c]_gln__L[c]_nadph[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E422_accoa[c]_malACP[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E245_2cpr5p[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E345_2dhp[c]_nadph[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E122_3c4mop[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E19_orn[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E149_orn[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E316_2me4p[c]_ctp[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E187_nac[c]_prpp[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E209_atp[c]_nicrnt[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E329_ps160[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E329_ps161[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E329_ps140[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E233_orot5p[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E343_atp[c]_pan4p[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E108_2mahmp[c]_4mpetz[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E414_acACP[c]_malACP[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E295_4ppcys[c]_complex"
"" "E353_3ocmrs7eACP[c]_nadph[c]_complex" "E354_but2eACP[c]_nadh[c]_complex"
"" "E86_3ocpalm9eACP[c]_nadph[c]_complex" "E389_3ocpalm9eACP[c]_nadph[c]_complex"
"" "E86_3ocpalm9eACP[c]_nadph[c]_complex" "E86_3ocvac11eACP[c]_nadph[c]_complex"
